image,taxonomy,tp_px,fp_px,fn_px,iou,dice_f1,precision,recall
GPAB3208_jpg.rf.88ac674c1a1d170840701939258f0f75.jpg,lcc,30156,7384,717431,0.03994325609857862,0.07681814534463852,0.8033031433137986,0.040337780084458395
GPAB3209_jpg.rf.f6dac21895ad4908531149409119db3c.jpg,lcc,981573,57764,450,0.944013533541004,0.9712005778287885,0.9444222614993981,0.9995417622601507
GPAB3210_jpg.rf.d299f498373d90b3cc0570fb8429706d.jpg,lcc,594301,444633,295,0.5718672207954166,0.7276278978653591,0.5720295995703288,0.9995038648090468
GPAB3211_jpg.rf.2bbee665257083af1512a10f8e4cb798.jpg,lcc,26514,1013761,2,0.025487442287006248,0.0497079559163885,0.02548749128836125,0.9999245738422085
GPAB3212_jpg.rf.18fffd5daee83a4157cdafc4403a2b74.jpg,lcc,0,1037668,0,0.0,0.0,0.0,
GPAB3213_jpg.rf.aad7bced0969440a4a59c024517dbe40.jpg,lcc,1498,5424,1497,0.17793087064972088,0.30210749218513666,0.21641144177983243,0.5001669449081803
GPAB3214_jpg.rf.a9331ffc6e7ef157654776be1e3f6aa5.jpg,lcc,0,5690,0,0.0,0.0,0.0,
GPAB3215_jpg.rf.006beb5ee5b8d23dc7a38e00e61556ec.jpg,lcc,9791,13701,6829,0.3229115134725108,0.4881830873554049,0.4167801804869743,0.5891095066185319
GPAB3216_jpg.rf.6eae2e3fa8c98eff50cf0d32d1c876b1.jpg,lcc,3481,9742,2423,0.22248498018662918,0.36398807967794217,0.2632534220676095,0.5896002710027101
GPAB3217_jpg.rf.2f1ef4bd35e7cb3d66255acbcc57cad6.jpg,lcc,0,0,0,1.0,1.0,,
GPAB3218_jpg.rf.d9d14010d4157d4108be2e17946d432c.jpg,lcc,46389,15009,21947,0.5565900773891655,0.7151402099680886,0.7555457832502688,0.6788369234371342
GPAB3219_jpg.rf.ff338c196dc32a1235219d6a9764c2bc.jpg,lcc,125627,54206,16186,0.6408919543513639,0.7811507060557259,0.6985759009747933,0.885863778356004
GPAB3220_jpg.rf.c40e169919da8e837e5cb08ee3bd4133.jpg,lcc,85955,7503,15056,0.7921097738540649,0.8839969352441778,0.9197179481692311,0.8509469265723535
GPAB3221_jpg.rf.8d374c772359fb68a5172ca00d2a6e6e.jpg,lcc,217463,44949,21776,0.7652082424310668,0.8669892016561315,0.8287082907793851,0.9089780512374654
GPAB3222_jpg.rf.ef789681cc6f68d058b4fab3aa2fddd8.jpg,lcc,443080,512,319576,0.5805798985282402,0.7346416325664374,0.998845786217966,0.5809696639113834
